customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_line,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn
1402-PTHGN,Female,0,Yes,Yes,18,Yes,No,DSL,Yes,Yes,No,Yes,No,No,"One year",Yes,"Mailed check",61.5,1087.45,"No"
1403-GYAFU,Male,0,Yes,Yes,70,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Credit card (automatic)",20.05,1360.25,"No"
1403-LKLIK,Female,0,Yes,Yes,33,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Mailed check",20.1,579.40,"No"
1406-PUQVY,Male,0,No,Yes,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,"Electronic check",49.9,49.90,"No"
1407-DIGZV,Female,0,Yes,Yes,3,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Mailed check",19.1,52.00,"No"
1409-PHXTF,Male,1,Yes,No,54,Yes,Yes,"Fiber optic",No,Yes,Yes,Yes,Yes,Yes,"Two year",Yes,"Electronic check",110.45,6077.75,"No"
1410-RSCMR,Male,0,Yes,Yes,7,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,"Credit card (automatic)",71.35,515.75,"No"
1414-YADCW,Male,0,Yes,No,70,Yes,No,"Fiber optic",Yes,Yes,No,Yes,No,No,"Two year",No,"Bank transfer (automatic)",84.6,5706.20,"No"
1415-YFWLT,Female,1,No,No,1,Yes,No,"Fiber optic",No,No,No,No,Yes,Yes,Month-to-month,Yes,"Electronic check",89.3,89.30,"Yes"
1421-HCERK,Male,1,Yes,No,30,Yes,Yes,"Fiber optic",Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,"Bank transfer (automatic)",105.7,3181.80,"No"
1422-DGUBX,Male,0,Yes,No,32,Yes,Yes,"Fiber optic",No,No,No,Yes,No,No,"One year",Yes,"Electronic check",79.25,2619.15,"No"
1423-BMPBQ,Female,0,Yes,Yes,1,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Mailed check",19,19.00,"No"
1427-VERSM,Female,0,Yes,No,56,Yes,No,"Fiber optic",No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,"Electronic check",98.7,5669.50,"No"
1428-GTBJJ,Male,0,No,No,11,Yes,No,"Fiber optic",No,Yes,No,No,No,No,Month-to-month,Yes,"Electronic check",74.55,824.75,"Yes"
1428-IEDPR,Male,0,No,No,52,Yes,Yes,"Fiber optic",Yes,No,Yes,Yes,Yes,Yes,"Two year",Yes,"Electronic check",109.3,5731.40,"No"
1429-UYJSV,Female,0,No,No,12,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Mailed check",19.7,260.90,"No"
1430-SFQSA,Male,0,No,No,29,No,"No phone service",DSL,Yes,No,No,Yes,No,No,"One year",No,"Mailed check",35.6,1072.60,"No"
1431-AIDJQ,Male,0,Yes,Yes,33,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,"Two year",No,"Credit card (automatic)",82.1,2603.10,"No"
1431-CYWMH,Female,0,Yes,Yes,22,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Bank transfer (automatic)",19.05,454.05,"No"
1432-FPAXX,Female,0,No,No,29,No,"No phone service",DSL,No,Yes,No,No,No,No,Month-to-month,Yes,"Electronic check",30.6,856.35,"Yes"
1436-ZMJAN,Female,0,Yes,No,10,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,"Credit card (automatic)",67.8,653.15,"No"
1439-LCGVL,Female,0,Yes,No,26,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Mailed check",19.2,459.60,"No"
1442-BQPVU,Female,0,No,No,13,No,"No phone service",DSL,No,Yes,No,No,No,No,Month-to-month,No,"Electronic check",29.15,357.15,"No"
1442-OKRJE,Male,0,Yes,Yes,66,Yes,No,"Fiber optic",Yes,Yes,Yes,No,Yes,Yes,"One year",Yes,"Bank transfer (automatic)",103.15,7031.30,"No"
1444-VVSGW,Male,0,Yes,No,70,Yes,Yes,"Fiber optic",Yes,Yes,Yes,Yes,Yes,Yes,"One year",No,"Credit card (automatic)",115.65,7968.85,"Yes"
1447-GIQMR,Male,0,Yes,No,1,Yes,No,"Fiber optic",No,No,No,No,No,No,Month-to-month,Yes,"Electronic check",69.15,69.15,"Yes"
1447-PJGGA,Female,0,No,No,57,Yes,No,"Fiber optic",No,No,Yes,No,Yes,Yes,"Two year",Yes,"Electronic check",95.25,5464.65,"Yes"
1448-CYWKC,Female,0,Yes,Yes,58,Yes,Yes,"Fiber optic",No,Yes,Yes,No,Yes,Yes,"One year",Yes,"Credit card (automatic)",105.2,6225.40,"No"
1448-PWKYE,Male,0,Yes,Yes,1,Yes,No,"Fiber optic",No,No,No,No,No,Yes,Month-to-month,No,"Electronic check",80,80.00,"Yes"
1449-XQEMT,Male,0,No,No,3,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Mailed check",19.8,58.15,"Yes"
1450-GALXR,Female,0,No,No,10,Yes,Yes,"Fiber optic",No,No,No,Yes,Yes,Yes,Month-to-month,Yes,"Electronic check",98.5,1058.25,"Yes"
